date,open,high,low.close,volume,unadjClose,flag
20070814,1452.87,1456.74,1426.2,1426.54,381463,1426.54,1.0
20070815,1426.15,1440.78,1404.36,1406.7,429093,1406.7,1.0
20070816,1406.64,1415.97,1370.6,1411.27,650930,1411.27,1.0
20070817,1411.26,1450.33,1411.26,1445.94,357004,1445.94,1.0
20070820,1445.94,1451.75,1430.54,1445.55,332134,1445.55,1.0
20070821,1445.55,1455.32,1439.76,1447.12,301215,1447.12,1.0
20070822,1447.03,1464.86,1447.03,1464.07,330912,1464.07,1.0
20070823,1464.05,1472.06,1453.88,1462.5,308439,1462.5,1.0
20070824,1462.34,1479.4,1460.54,1479.37,254140,1479.37,1.0
20070827,1479.36,1479.36,1465.98,1466.79,240618,1466.79,1.0
20070828,1466.72,1466.72,1432.01,1432.36,307809,1432.36,1.0
20070829,1432.01,1463.76,1432.01,1463.76,282407,1463.76,1.0
20070830,1463.67,1468.43,1451.25,1457.64,258296,1457.64,1.0
20070831,1457.61,1481.47,1457.61,1473.99,273161,1473.99,1.0
20070904,1473.96,1496.4,1472.15,1489.42,276660,1489.42,1.0
20070905,1488.76,1488.76,1466.34,1472.29,299160,1472.29,1.0
20070906,1472.03,1481.49,1467.41,1478.55,245959,1478.55,1.0
20070907,1478.55,1478.55,1449.07,1453.55,319108,1453.55,1.0
20070910,1453.5,1462.25,1439.29,1451.7,283572,1451.7,1.0
20070911,1451.69,1472.48,1451.69,1471.49,301533,1471.49,1.0
20070912,1471.1,1479.5,1465.75,1471.56,288572,1471.56,1.0
20070913,1471.47,1489.58,1471.47,1483.95,287708,1483.95,1.0
20070914,1483.95,1485.99,1473.18,1484.25,264174,1484.25,1.0
20070917,1484.24,1484.24,1471.82,1476.65,259839,1476.65,1.0
20070918,1476.63,1519.89,1476.63,1519.78,370894,1519.78,1.0
20070919,1519.75,1538.74,1519.75,1529.03,384675,1529.03,1.0
20070920,1528.69,1529.14,1516.42,1518.75,295770,1518.75,1.0
20070921,1518.75,1530.89,1518.75,1525.75,367946,1525.75,1.0
20070924,1525.75,1530.18,1516.15,1517.73,313131,1517.73,1.0
20070925,1516.34,1518.27,1507.13,1517.21,318777,1517.21,1.0
20070926,1518.62,1529.39,1518.62,1525.42,323739,1525.42,1.0
20070927,1527.32,1532.46,1525.81,1531.38,287218,1531.38,1.0
20070928,1531.24,1533.74,1521.99,1526.75,292535,1526.75,1.0
20071001,1527.29,1549.02,1527.25,1547.04,328199,1547.04,1.0
20071002,1546.96,1548.01,1540.37,1546.63,310191,1546.63,1.0
20071003,1545.8,1545.84,1536.34,1539.59,306532,1539.59,1.0
20071004,1539.91,1544.02,1537.63,1542.84,269043,1542.84,1.0
20071005,1543.84,1561.91,1543.84,1557.59,291903,1557.59,1.0
20071008,1556.51,1556.51,1549.0,1552.58,204065,1552.58,1.0
20071009,1553.18,1565.26,1551.82,1565.15,293204,1565.15,1.0
20071010,1564.98,1565.42,1555.46,1562.47,304476,1562.47,1.0
20071011,1564.72,1576.09,1546.72,1554.41,391126,1554.41,1.0
20071012,1555.41,1563.03,1554.09,1561.8,278869,1561.8,1.0
20071015,1562.25,1564.74,1540.81,1548.71,313929,1548.71,1.0
20071016,1547.81,1547.81,1536.29,1538.53,323456,1538.53,1.0
20071017,1544.44,1550.66,1526.01,1541.24,363807,1541.24,1.0
20071018,1539.29,1542.79,1531.76,1540.08,320321,1540.08,1.0
20071019,1540.0,1540.0,1500.26,1500.63,416097,1500.63,1.0
20071022,1497.79,1508.06,1490.4,1506.33,347183,1506.33,1.0
20071023,1509.3,1520.01,1503.61,1519.59,330912,1519.59,1.0
20071024,1516.61,1517.23,1489.56,1515.88,400330,1515.88,1.0
20071025,1516.15,1523.24,1500.46,1514.4,418396,1514.4,1.0
20071026,1522.17,1535.53,1520.18,1535.28,361212,1535.28,1.0
20071029,1536.92,1544.67,1536.43,1540.98,312448,1540.98,1.0
20071030,1539.42,1539.42,1529.55,1531.02,321252,1531.02,1.0
20071031,1532.15,1552.76,1529.4,1549.38,395307,1549.38,1.0
20071101,1545.79,1545.79,1506.66,1508.44,424147,1508.44,1.0
20071102,1511.07,1513.15,1492.53,1509.65,428599,1509.65,1.0
20071105,1505.61,1510.84,1489.95,1502.17,381933,1502.17,1.0
20071106,1505.33,1520.77,1499.07,1520.27,387916,1520.27,1.0
20071107,1515.46,1515.46,1475.04,1475.62,435316,1475.62,1.0
20071108,1475.27,1482.5,1450.31,1474.77,543972,1474.77,1.0
20071109,1467.59,1474.09,1448.51,1453.7,458705,1453.7,1.0
20071112,1453.66,1464.94,1438.53,1439.18,419252,1439.18,1.0
20071113,1441.35,1481.37,1441.35,1481.05,414131,1481.05,1.0
20071114,1483.4,1492.14,1466.47,1470.58,403147,1470.58,1.0
20071115,1468.04,1472.67,1443.49,1451.15,394101,1451.15,1.0
20071116,1453.09,1462.18,1443.99,1458.74,416887,1458.74,1.0
20071119,1456.7,1456.7,1430.42,1433.27,411965,1433.27,1.0
20071120,1434.51,1452.64,1419.28,1439.7,487515,1439.7,1.0
20071121,1434.71,1436.4,1415.64,1416.77,407623,1416.77,1.0
20071123,1417.62,1440.86,1417.62,1440.7,161272,1440.7,1.0
20071126,1440.74,1446.09,1406.1,1407.22,370647,1407.22,1.0
20071127,1409.59,1429.49,1407.43,1428.23,432072,1428.23,1.0
20071128,1432.95,1471.62,1432.95,1469.02,450802,1469.02,1.0
20071129,1467.41,1473.81,1458.36,1469.72,352473,1469.72,1.0
20071130,1471.83,1488.94,1470.89,1481.14,442220,1481.14,1.0
20071203,1479.63,1481.16,1470.08,1472.42,332325,1472.42,1.0
20071204,1471.34,1471.34,1460.66,1462.79,334362,1462.79,1.0
20071205,1465.22,1486.09,1465.22,1485.01,366366,1485.01,1.0
20071206,1484.59,1508.02,1482.19,1507.34,356857,1507.34,1.0
20071207,1508.6,1510.63,1502.66,1504.66,317771,1504.66,1.0
20071210,1505.11,1518.27,1504.96,1515.96,291176,1515.96,1.0
20071211,1516.68,1523.57,1475.99,1477.65,408018,1477.65,1.0
20071212,1487.58,1511.96,1468.23,1486.59,448212,1486.59,1.0
20071213,1483.27,1489.4,1469.21,1488.41,363517,1488.41,1.0
20071214,1486.19,1486.67,1467.78,1467.95,340105,1467.95,1.0
20071217,1465.05,1465.05,1445.43,1445.9,356903,1445.9,1.0
20071218,1445.92,1460.16,1435.65,1454.98,372369,1454.98,1.0
20071219,1454.7,1464.42,1445.31,1453.0,340130,1453.0,1.0
20071220,1456.42,1461.53,1447.22,1460.12,352689,1460.12,1.0
20071221,1463.19,1485.4,1463.19,1484.46,450859,1484.46,1.0
20071224,1484.55,1497.63,1484.55,1496.45,126742,1496.45,1.0
20071226,1495.12,1498.85,1488.2,1497.66,201050,1497.66,1.0
20071227,1495.05,1495.05,1475.86,1476.27,236577,1476.27,1.0
20071228,1479.83,1488.01,1471.7,1478.49,242051,1478.49,1.0
20071231,1475.25,1475.83,1465.13,1468.36,244088,1468.36,1.0
20080102,1467.97,1471.77,1442.07,1447.16,345265,1447.16,1.0
20080103,1447.55,1456.8,1443.73,1447.16,342950,1447.16,1.0
20080104,1444.01,1444.01,1411.19,1411.63,416600,1411.63,1.0
20080107,1414.07,1423.87,1403.45,1416.18,422126,1416.18,1.0
20080108,1415.71,1430.28,1388.3,1390.19,470539,1390.19,1.0
20080109,1390.25,1409.19,1378.7,1409.13,535103,1409.13,1.0
20080110,1406.78,1429.09,1395.31,1420.33,517049,1420.33,1.0
20080111,1419.91,1419.91,1394.83,1401.02,449584,1401.02,1.0
20080114,1402.91,1417.89,1402.91,1416.25,368209,1416.25,1.0
20080115,1411.88,1411.88,1380.6,1380.95,460164,1380.95,1.0
20080116,1377.41,1391.99,1364.27,1373.2,544062,1373.2,1.0
20080117,1374.79,1377.72,1330.67,1333.25,530313,1333.25,1.0
20080118,1333.9,1350.28,1312.51,1325.19,600484,1325.19,1.0
20080122,1312.94,1322.09,1274.29,1310.5,654469,1310.5,1.0
20080123,1310.41,1339.09,1270.05,1338.6,324168,1338.6,1.0
20080124,1340.13,1355.15,1334.31,1352.07,573530,1352.07,1.0
20080125,1357.32,1368.56,1327.5,1330.61,488225,1330.61,1.0
20080128,1330.7,1353.97,1322.26,1353.96,410093,1353.96,1.0
20080129,1355.94,1364.93,1350.19,1362.3,423296,1362.3,1.0
20080130,1362.22,1385.86,1352.95,1355.81,474276,1355.81,1.0
20080131,1351.98,1385.62,1334.08,1378.55,497029,1378.55,1.0
20080201,1378.6,1396.02,1375.93,1395.42,465077,1395.42,1.0
20080204,1395.38,1395.38,1379.69,1380.82,349578,1380.82,1.0
20080205,1380.28,1380.28,1336.64,1336.64,431574,1336.64,1.0
20080206,1339.48,1351.96,1324.34,1326.45,400812,1326.45,1.0
20080207,1324.01,1347.16,1316.75,1336.91,458916,1336.91,1.0
20080208,1336.88,1341.22,1321.06,1331.29,376849,1331.29,1.0
20080211,1331.92,1341.4,1320.32,1339.13,359314,1339.13,1.0
20080212,1340.55,1362.1,1339.36,1348.86,404464,1348.86,1.0
20080213,1353.12,1369.23,1350.78,1367.21,385642,1367.21,1.0
20080214,1367.33,1368.16,1347.31,1348.86,364476,1348.86,1.0
20080215,1347.52,1350.0,1338.13,1349.99,358330,1349.99,1.0
20080219,1355.86,1367.28,1345.05,1348.78,361355,1348.78,1.0
20080220,1348.39,1363.71,1336.55,1360.03,387052,1360.03,1.0
20080221,1362.21,1367.94,1339.34,1342.53,369666,1342.53,1.0
20080222,1344.22,1354.3,1327.04,1353.11,357266,1353.11,1.0
20080225,1352.75,1374.36,1346.03,1371.8,386635,1371.8,1.0
20080226,1371.76,1387.34,1363.29,1381.29,409606,1381.29,1.0
20080227,1378.95,1388.34,1372.0,1380.02,390470,1380.02,1.0
20080228,1378.16,1378.16,1363.16,1367.68,393858,1367.68,1.0
20080229,1364.07,1364.07,1325.42,1330.63,442673,1330.63,1.0
20080303,1330.45,1335.13,1320.04,1331.34,411757,1331.34,1.0
20080304,1329.58,1331.03,1307.39,1326.75,475718,1326.75,1.0
20080305,1327.69,1344.19,1320.22,1333.7,427771,1333.7,1.0
20080306,1332.2,1332.2,1303.42,1304.34,432346,1304.34,1.0
20080307,1301.53,1313.24,1282.43,1293.37,456541,1293.37,1.0
20080310,1293.16,1295.01,1272.66,1273.37,426124,1273.37,1.0
20080311,1274.4,1320.65,1274.4,1320.65,510908,1320.65,1.0
20080312,1321.13,1333.26,1307.86,1308.77,441428,1308.77,1.0
20080313,1305.26,1321.68,1282.11,1315.48,507336,1315.48,1.0
20080314,1316.05,1321.47,1274.86,1288.14,515378,1288.14,1.0
20080317,1283.21,1287.5,1256.98,1276.6,568301,1276.6,1.0
20080318,1277.16,1330.74,1277.16,1330.74,533563,1330.74,1.0
20080319,1330.97,1341.51,1298.42,1298.42,535855,1298.42,1.0
20080320,1299.67,1330.67,1295.22,1329.51,614522,1329.51,1.0
20080324,1330.29,1359.68,1330.29,1349.88,449900,1349.88,1.0
20080325,1349.07,1357.47,1341.21,1352.99,414512,1352.99,1.0
20080326,1352.45,1352.45,1336.41,1341.13,405567,1341.13,1.0
20080327,1340.34,1345.62,1325.66,1325.76,403793,1325.76,1.0
20080328,1327.02,1334.87,1312.95,1315.22,368698,1315.22,1.0
20080331,1315.92,1328.52,1312.81,1322.7,418899,1322.7,1.0
20080401,1326.41,1370.18,1326.41,1370.18,474512,1370.18,1.0
20080402,1369.96,1377.95,1361.55,1367.53,432044,1367.53,1.0
20080403,1365.69,1375.66,1358.68,1369.31,392010,1369.31,1.0
20080404,1369.85,1380.91,1362.83,1370.4,370310,1370.4,1.0
20080407,1373.69,1386.74,1369.02,1372.54,374778,1372.54,1.0
20080408,1370.16,1370.16,1360.62,1365.54,360250,1365.54,1.0
20080409,1365.5,1368.39,1349.97,1354.49,355667,1354.49,1.0
20080410,1355.37,1367.24,1350.11,1360.55,368615,1360.55,1.0
20080411,1357.98,1357.98,1331.21,1332.83,372379,1332.83,1.0
20080414,1332.2,1335.64,1326.16,1328.32,356502,1328.32,1.0
20080415,1331.72,1337.72,1324.35,1334.43,358123,1334.43,1.0
20080416,1337.02,1365.49,1337.02,1364.71,426037,1364.71,1.0
20080417,1363.37,1368.6,1357.25,1365.56,371388,1365.56,1.0
20080418,1369.0,1395.9,1369.0,1390.33,422238,1390.33,1.0
20080421,1387.72,1390.23,1379.25,1388.17,342057,1388.17,1.0
20080422,1386.43,1386.43,1369.84,1375.94,382190,1375.94,1.0
20080423,1378.4,1387.87,1372.24,1379.93,410361,1379.93,1.0
20080424,1380.52,1397.72,1371.09,1388.82,446166,1388.82,1.0
20080425,1387.88,1399.11,1379.98,1397.84,389115,1397.84,1.0
20080428,1397.96,1402.9,1394.4,1396.37,360700,1396.37,1.0
20080429,1395.61,1397.0,1386.7,1390.94,381532,1390.94,1.0
20080430,1391.22,1404.57,1384.25,1385.59,450889,1385.59,1.0
20080501,1385.97,1410.07,1383.07,1409.34,444878,1409.34,1.0
20080502,1409.16,1422.72,1406.25,1413.9,395303,1413.9,1.0
20080505,1415.34,1415.34,1404.37,1407.49,341009,1407.49,1.0
20080506,1405.6,1421.57,1397.1,1418.26,392410,1418.26,1.0
20080507,1417.49,1419.54,1391.16,1392.57,407586,1392.57,1.0
20080508,1394.29,1402.35,1389.39,1397.68,382755,1397.68,1.0
20080509,1394.9,1394.9,1384.11,1388.28,351862,1388.28,1.0
20080512,1389.4,1404.06,1386.2,1403.58,337063,1403.58,1.0
20080513,1404.4,1406.3,1396.26,1403.04,401859,1403.04,1.0
20080514,1405.65,1420.19,1405.65,1408.66,397937,1408.66,1.0
20080515,1408.36,1424.4,1406.87,1423.57,383648,1423.57,1.0
20080516,1423.89,1425.82,1414.35,1425.35,384259,1425.35,1.0
20080519,1425.28,1440.24,1421.63,1426.63,368397,1426.63,1.0
20080520,1424.49,1424.49,1409.09,1413.4,385432,1413.4,1.0
20080521,1414.06,1419.12,1388.81,1390.71,451799,1390.71,1.0
20080522,1390.83,1399.07,1390.23,1394.35,395596,1394.35,1.0
20080523,1392.2,1392.2,1373.72,1375.93,351638,1375.93,1.0
20080527,1375.97,1387.4,1373.07,1385.35,358886,1385.35,1.0
20080528,1386.54,1391.25,1378.16,1390.84,392724,1390.84,1.0
20080529,1390.5,1406.32,1388.59,1398.26,389444,1398.26,1.0
20080530,1398.36,1404.46,1398.08,1400.38,384563,1400.38,1.0
20080602,1399.62,1399.62,1377.79,1385.67,371432,1385.67,1.0
20080603,1386.42,1393.12,1370.12,1377.65,439638,1377.65,1.0
20080604,1376.26,1388.18,1371.74,1377.2,433864,1377.2,1.0
20080605,1377.48,1404.05,1377.48,1404.05,435079,1404.05,1.0
20080606,1400.06,1400.06,1359.9,1360.68,477166,1360.68,1.0
20080609,1360.83,1370.63,1350.62,1361.76,440457,1361.76,1.0
20080610,1358.98,1366.84,1351.56,1358.44,463507,1358.44,1.0
20080611,1357.09,1357.09,1335.47,1335.49,477998,1335.49,1.0
20080612,1335.78,1353.03,1331.29,1339.87,473424,1339.87,1.0
20080613,1341.81,1360.03,1341.71,1360.03,408042,1360.03,1.0
20080616,1358.85,1364.7,1352.07,1360.14,370694,1360.14,1.0
20080617,1360.71,1366.59,1350.54,1350.93,380196,1350.93,1.0
20080618,1349.59,1349.59,1333.4,1337.81,457357,1337.81,1.0
20080619,1336.89,1347.66,1330.5,1342.83,481167,1342.83,1.0
20080620,1341.02,1341.02,1314.46,1317.93,532490,1317.93,1.0
20080623,1319.77,1323.78,1315.31,1318.0,418637,1318.0,1.0
20080624,1317.23,1326.02,1304.42,1314.29,470505,1314.29,1.0
20080625,1314.54,1335.63,1314.54,1321.97,482564,1321.97,1.0
20080626,1316.29,1316.29,1283.15,1283.15,523128,1283.15,1.0
20080627,1283.6,1289.45,1272.0,1278.38,620826,1278.38,1.0
20080630,1278.06,1290.31,1274.86,1280.0,503233,1280.0,1.0
20080701,1276.69,1285.31,1260.68,1284.91,584629,1284.91,1.0
20080702,1285.82,1292.17,1261.51,1261.52,527609,1261.52,1.0
20080703,1262.96,1271.48,1252.01,1262.9,324759,1262.9,1.0
20080707,1262.9,1273.95,1240.68,1252.31,526542,1252.31,1.0
20080708,1251.84,1274.17,1242.84,1273.7,603411,1273.7,1.0
20080709,1273.38,1277.36,1244.57,1244.69,518100,1244.69,1.0
20080710,1245.25,1257.65,1236.76,1253.39,584043,1253.39,1.0
20080711,1248.66,1257.27,1225.35,1239.49,674220,1239.49,1.0
20080714,1241.61,1253.5,1225.01,1228.3,543486,1228.3,1.0
20080715,1226.83,1234.35,1200.44,1214.91,736364,1214.91,1.0
20080716,1214.65,1245.52,1211.39,1245.36,673863,1245.36,1.0
20080717,1246.31,1262.31,1241.49,1260.32,736521,1260.32,1.0
20080718,1258.22,1262.23,1251.81,1260.68,565328,1260.68,1.0
20080721,1261.82,1267.74,1255.7,1260.0,463064,1260.0,1.0
20080722,1257.08,1277.42,1248.83,1277.0,618023,1277.0,1.0
20080723,1278.87,1291.17,1276.06,1282.19,670583,1282.19,1.0
20080724,1283.22,1283.22,1251.48,1252.54,612798,1252.54,1.0
20080725,1253.51,1263.23,1251.75,1257.76,467256,1257.76,1.0
20080728,1257.76,1260.09,1234.37,1234.37,428296,1234.37,1.0
20080729,1236.38,1263.2,1236.38,1263.2,541424,1263.2,1.0
20080730,1264.52,1284.33,1264.52,1284.26,563133,1284.26,1.0
20080731,1281.37,1284.93,1265.97,1267.38,534605,1267.38,1.0
20080801,1269.42,1270.52,1254.54,1260.31,468487,1260.31,1.0
20080804,1253.27,1260.49,1247.45,1249.01,456228,1249.01,1.0
20080805,1254.87,1284.88,1254.67,1284.88,121931,1284.88,1.0
20080806,1283.99,1291.67,1276.0,1289.19,487342,1289.19,1.0
20080807,1286.51,1286.51,1264.29,1266.07,531938,1266.07,1.0
20080808,1266.29,1297.85,1262.11,1296.32,496681,1296.32,1.0
20080811,1294.42,1313.15,1291.41,1305.32,506731,1305.32,1.0
20080812,1304.79,1304.79,1285.64,1289.59,471129,1289.59,1.0
20080813,1288.64,1294.03,1274.86,1285.83,478760,1285.83,1.0
20080814,1282.11,1300.11,1276.84,1292.93,406400,1292.93,1.0
20080815,1293.85,1302.05,1290.74,1298.2,404182,1298.2,1.0
20080818,1298.14,1300.22,1274.51,1278.6,382929,1278.6,1.0
20080819,1276.65,1276.65,1263.11,1266.69,415976,1266.69,1.0
20080820,1267.34,1276.01,1261.16,1274.54,455503,1274.54,1.0
20080821,1271.07,1281.4,1265.22,1277.72,403259,1277.72,1.0
20080822,1277.59,1293.09,1277.59,1292.2,374107,1292.2,1.0
20080825,1290.47,1290.47,1264.87,1266.84,342060,1266.84,1.0
20080826,1267.03,1275.65,1263.21,1271.51,358757,1271.51,1.0
20080827,1271.29,1285.05,1270.03,1281.66,349961,1281.66,1.0
20080828,1283.79,1300.68,1283.79,1300.68,385428,1300.68,1.0
20080829,1296.49,1297.59,1282.74,1282.83,328812,1282.83,1.0
20080902,1287.83,1303.04,1272.2,1277.58,478356,1277.58,1.0
20080903,1276.61,1280.6,1265.59,1274.98,505698,1274.98,1.0
20080904,1271.8,1271.8,1232.83,1236.83,521250,1236.83,1.0
20080905,1233.21,1244.94,1217.23,1242.31,501708,1242.31,1.0
20080908,1249.5,1274.42,1247.12,1267.79,735134,1267.79,1.0
20080909,1267.98,1268.66,1224.51,1224.51,738063,1224.51,1.0
20080910,1227.5,1243.9,1221.6,1232.04,654344,1232.04,1.0
20080911,1229.04,1249.98,1211.54,1249.05,686925,1249.05,1.0
20080912,1245.88,1255.09,1233.81,1251.7,627326,1251.7,1.0
20080915,1250.92,1250.92,1192.7,1192.7,827951,1192.7,1.0
20080916,1188.31,1214.84,1169.28,1213.6,945983,1213.6,1.0
20080917,1210.34,1210.34,1155.88,1156.39,943187,1156.39,1.0
20080918,1157.08,1211.14,1133.5,1206.51,1008269,1206.51,1.0
20080919,1213.11,1265.12,1213.11,1255.08,938717,1255.08,1.0
20080922,1255.37,1255.37,1205.61,1207.09,536813,1207.09,1.0
20080923,1207.61,1221.15,1187.06,1188.22,518573,1188.22,1.0
20080924,1188.79,1197.41,1179.79,1185.87,482036,1185.87,1.0
20080925,1187.87,1220.03,1187.87,1209.18,587764,1209.18,1.0
20080926,1204.47,1215.77,1187.54,1213.27,538361,1213.27,1.0
20080929,1209.07,1209.07,1106.42,1106.42,730506,1106.42,1.0
20080930,1113.78,1168.03,1113.78,1166.36,493768,1166.36,1.0
20081001,1164.17,1167.03,1140.77,1161.06,578213,1161.06,1.0
20081002,1160.64,1160.64,1111.43,1114.28,628564,1114.28,1.0
20081003,1115.16,1153.82,1098.14,1099.23,671612,1099.23,1.0
20081006,1097.56,1097.56,1007.97,1056.89,795602,1056.89,1.0
20081007,1057.6,1072.91,996.23,996.23,706921,996.23,1.0
20081008,988.91,1021.06,970.97,984.94,871633,984.94,1.0
20081009,988.42,1005.25,909.19,909.92,681900,909.92,1.0
20081010,902.31,936.36,839.8,899.22,1145623,899.22,1.0
20081013,912.75,1006.93,912.75,1003.35,726337,1003.35,1.0
20081014,1009.97,1044.31,972.07,998.01,816199,998.01,1.0
20081015,994.6,994.6,903.99,907.84,654233,907.84,1.0
20081016,909.53,947.71,865.83,946.43,798450,946.43,1.0
20081017,942.29,984.64,918.74,940.55,658178,940.55,1.0
20081020,943.51,985.4,943.51,985.4,517564,985.4,1.0
20081021,980.4,985.44,952.47,955.05,512183,955.05,1.0
20081022,951.67,951.67,875.81,896.78,614798,896.78,1.0
20081023,899.08,922.83,858.44,908.11,718990,908.11,1.0
20081024,895.22,896.3,852.85,876.77,655005,876.77,1.0
20081027,874.28,893.78,846.75,848.92,555805,848.92,1.0
20081028,848.92,940.51,845.27,940.51,709695,940.51,1.0
20081029,939.51,969.97,922.26,930.09,707780,930.09,1.0
20081030,939.38,963.23,928.5,954.09,617583,954.09,1.0
20081031,953.11,984.38,944.59,968.75,639435,968.75,1.0
20081103,968.67,975.57,958.82,966.3,449228,966.3,1.0
20081104,971.31,1007.51,971.31,1005.75,553129,1005.75,1.0
20081105,1001.84,1001.84,949.86,952.77,542664,952.77,1.0
20081106,952.4,952.4,899.73,904.88,610223,904.88,1.0
20081107,907.44,931.46,906.9,930.99,493164,930.99,1.0
20081110,936.75,951.95,907.47,919.21,457200,919.21,1.0
20081111,917.15,917.15,884.9,898.95,499834,898.95,1.0
20081112,893.39,893.39,850.48,852.3,576418,852.3,1.0
20081113,853.13,913.01,818.69,911.29,784912,911.29,1.0
20081114,904.36,916.88,869.88,873.29,588103,873.29,1.0
20081117,873.23,882.29,848.98,850.75,492749,850.75,1.0
20081118,852.34,865.9,826.84,859.12,667947,859.12,1.0
20081119,859.03,864.57,806.18,806.58,654860,806.58,1.0
20081120,805.87,820.52,747.78,752.44,909374,752.44,1.0
20081121,755.84,801.2,741.02,800.03,949590,800.03,1.0
20081124,801.2,865.6,801.2,851.81,787944,851.81,1.0
20081125,853.4,868.94,834.99,857.39,695270,857.39,1.0
20081126,852.9,887.68,841.37,887.68,579326,887.68,1.0
20081128,886.89,896.25,881.21,896.24,274086,896.24,1.0
20081201,888.61,888.61,815.69,816.21,605201,816.21,1.0
20081202,817.94,850.54,817.94,848.81,617010,848.81,1.0
20081203,843.6,873.12,827.6,870.74,622188,870.74,1.0
20081204,869.75,875.6,833.6,845.22,586039,845.22,1.0
20081205,844.43,879.42,818.41,876.07,616537,876.07,1.0
20081208,882.71,918.57,882.71,909.7,655360,909.7,1.0
20081209,906.48,916.26,885.38,888.67,569311,888.67,1.0
20081210,892.17,908.27,885.45,899.24,594213,899.24,1.0
20081211,898.35,904.63,868.73,873.59,551384,873.59,1.0
20081212,871.79,883.24,851.35,879.73,595959,879.73,1.0
20081215,881.07,884.63,857.72,868.57,498239,868.57,1.0
20081216,871.53,914.66,871.53,913.18,600978,913.18,1.0
20081217,908.16,918.85,895.94,904.42,590738,904.42,1.0
20081218,905.98,911.02,877.44,885.28,567500,885.28,1.0
20081219,886.96,905.47,883.02,887.88,670531,887.88,1.0
20081222,887.2,887.37,857.09,871.63,486985,871.63,1.0
20081223,874.31,880.44,860.1,863.16,405197,863.16,1.0
20081224,863.87,869.79,861.44,868.15,154655,868.15,1.0
20081226,869.51,873.74,866.52,872.8,188005,872.8,1.0
20081229,872.37,873.7,857.07,869.42,332343,869.42,1.0
20081230,870.58,891.12,870.58,890.64,362780,890.64,1.0
20081231,890.59,910.32,889.67,903.25,417294,903.25,1.0
20090102,902.99,934.73,899.35,931.8,404827,931.8,1.0
20090105,929.17,936.63,919.53,927.45,541391,927.45,1.0
20090106,931.17,943.85,927.28,934.7,539262,934.7,1.0
20090107,927.45,927.45,902.37,906.65,470494,906.65,1.0
20090108,905.73,910.0,896.81,909.73,499155,909.73,1.0
20090109,909.91,911.93,888.31,890.35,471650,890.35,1.0
20090112,890.4,890.4,864.32,870.26,472505,870.26,1.0
20090113,869.79,877.02,862.02,871.79,556746,871.79,1.0
20090114,867.28,867.28,836.93,842.62,540788,842.62,1.0
20090115,841.99,851.59,817.04,843.74,780735,843.74,1.0
20090116,844.45,858.13,830.66,850.12,678604,850.12,1.0
20090120,849.64,849.64,804.47,805.22,637523,805.22,1.0
20090121,806.77,841.72,804.3,840.24,646783,840.24,1.0
